V
1.473749569468448539e-01
2.056795895847895184e-01
9.266319715228504839e-02
3.640961138859038267e-03
1.025453472886635603e-01
1.627692169408032630e-01
1.695172209401825947e-01
4.339584110127394090e-01
1.884192630559478610e-01
1.983972364379010533e-01
1.666761743138217011e-01
4.003455724254018078e-01
1.568127029628258173e-01
1.735164521577675922e-01
1.906262632090775788e-01
1.940764819706638777e-01
1.792061830443654746e-01
1.286049604972067384e-01
1.061855720674604597e-01
1.971349833319933631e-01
1.005485519753122614e-01
1.990760912667413896e-01
1.730747599795521285e-01
1.641912339953095212e-01
1.620115254503261548e-01
8.885345147705321633e-02
9.349662005073110238e-02
1.187487573591120560e-01
1.817236513786492091e-01
1.928526909412631440e-01
1.761354474673080817e-01
1.916553676252955585e-01
1.761118170645854242e-01
2.434481906264430728e-01
8.745634711952174345e-02
1.773115432917823364e-01
1.751003662964144836e-01
1.578331619791937812e-01
1.950084779154554193e-01
2.223981997458935045e-01
6.701456702635549822e-02
9.688498439368913029e-02
1.522459183636205027e-01
2.173677076996646806e-01
2.015940435286110721e-01
1.609150925263428400e-01
1.871859924782888485e-01
1.776744547571434962e-01
1.623074050287022507e-01
3.089467070770887114e-01
1.668734275918342669e-01
1.674705126627071550e-01
6.409839880696888148e-01
4.087434624980407216e-01
2.539467483122819225e-01
1.486455631797943266e-01
1.654257219830902181e-01
1.554318688101508916e-01
1.759047276070040133e-01
1.916436123030709759e-01
1.865925526313971516e-01
1.945561988443407775e-01
1.672199234673285850e-01
3.617892527437326922e-01
1.641697821284459347e-01
1.803066953169844833e-01
1.783441716154999801e-01
1.963829717403823283e-01
1.881078249262515267e-01
1.889021593743723249e-01
1.548223541778114831e-01
3.415997901092244771e-01
1.387762937364421245e-01
1.499004862017269679e-01
8.915473524189804211e-02
8.757997730918470891e-02
1.733799154212651850e-01
1.527498772608578137e-01
1.073077528491118982e-01
1.596703928323662536e-01
1.431727439510001587e-01
1.543486636501797682e-01
1.717728087638379919e-01
1.867028744600721935e-01
1.617338699938192792e-01
1.837290882750767240e-01
1.744132145809475509e-01
1.412579504601575442e-01
1.824410833231399909e-01
1.732362031085944443e-01
1.725966612399541800e-01
3.264887063115767818e-01
1.689430352091040310e-01
1.118619667001003043e-01
1.599926181365644851e-01
1.801383241926423351e-01
1.920267901275117817e-01
3.061777294004474625e-01
4.779347130160633284e-01
1.607430049809666639e-01
1.664081057834871646e-01
2.232608387950193174e-01
2.384432301728153514e-01
1.693548592337932313e-01
1.933449610512764094e-01
1.677472326542649161e-01
1.657634254589192002e-01
1.608652942865207158e-01
2.772236268133906334e-01
1.789593204269670779e-01
3.755463404348468037e-01
3.204936985433425312e-01
1.858164148058439880e-01
1.598979177218202707e-01
1.670189327106051114e-01
1.592649902757645730e-01
2.069846265163861887e-01
1.409493455938618245e-01
1.650419563408951906e-01
2.145690855124399721e-01
1.737340936458812712e-01
2.627851320852155892e-01
4.630736674657885410e-01
3.179875170466875400e-01
1.700631743026571607e-01
4.701297820099015201e-01
1.556081612255996727e-01
1.665887821082906450e-01
1.572217176137231387e-01
1.548060364066406180e-01
4.083137830404630630e-01
3.254454961046999717e-01
1.703912915082677337e-01
1.538672944528015896e-01
1.720274055896834076e-01
1.671793448750609201e-01
1.898099447012774332e-01
1.615701926772599994e-01
1.781771144641867144e-01
1.822410281524594888e-01
1.894496542490220481e-01
1.863162603848168564e-01
4.120430513962915486e-01
5.132461365889925409e-01
1.922437868335369615e-01
4.213246902600987220e-01
2.232382806991277113e-01
1.771988796447185877e-01
1.780840779212518599e-01
1.780706925243454863e-01
1.860389468673417646e-01
6.726658392206236181e-02
1.013378170728647110e-01
1.233111083278316117e-01
8.854618165761569959e-02
1.237692047875843804e-01
2.278480948567505604e-01
9.296037146213517732e-02
8.982831158222716328e-02
1.303061805688374430e-01
1.072277059226508095e-01
7.030489204353661259e-02
1.221737616711601609e-01
8.673320494241114342e-02
1.242411722258539436e-01
1.182174577407250626e-01
1.196125864133683603e-01
7.190464329359885776e-02
1.195509980211326428e-01
1.099577831575658943e-01
1.489751560994440616e-01
1.441342761499620206e-01
2.148151372837699413e-01
1.054107518895401052e-01
1.451807213792062068e-01
1.263428745868823422e-01
1.709321740673930556e-01
1.397660430686120669e-01
1.867577956999655620e-01
1.622836080744742837e-01
1.388923022315115552e-01
1.753277308185219041e-01
2.169975440139255141e-01
1.461622834713706964e-01
2.303417637954654762e-01
1.421183977274756427e-01
1.429809967883178545e-01
1.401564833235616203e-01
1.426785321497139603e-01
1.389724271533495370e-01
1.736799813429258377e-01
2.001843618198368702e-01
1.119446629994555881e-01
1.094660302493015297e-01
2.050377846702077511e-01
1.519782065059687437e-01
1.311128032424762335e-01
1.378640973320198193e-01
1.149785404741833633e-01
1.153587600222063803e-01
3.267837297450035261e-02
4.881783615181310709e-02
1.606248151344151845e-02
3.390857118696068845e-02
1.441829141511176970e-01
8.119754122383872341e-02
9.266735306718200393e-02
1.016254652932721131e-01
6.161732138182964003e-02
1.327672943323587595e-01
1.875324440685159078e-01
8.154297378987945821e-02
1.424340698060890253e-01
7.804315750078480440e-02
8.849351752608564103e-02
8.518876400853614417e-02
2.523588073886271280e-02
3.098936937305971778e-02
2.566897539719574517e-02
1.296598661839560296e-01
3.724959741802616464e-02
4.148816727122395243e-02
3.728168758749684369e-02
3.054180444990549012e-02
2.685843158191383861e-02
2.390502411888098533e-02
1.374670019264531695e-01
2.002029617944920403e-01
8.277044533392188819e-02
1.574815507324003050e-01
9.705205806798164470e-02
2.160035413585323361e-02
1.022200760064586600e-01
1.260381496945323920e-01
9.392202442521511985e-02
1.223569857897912200e-01
1.362510046531769381e-01
9.140641237816335418e-02
1.608640710089290493e-01
1.567380084104797455e-01
1.519808608668803129e-01
1.373567955436297838e-01
1.359087253999507194e-01
1.729300241641049396e-01
1.448396899397352555e-01
1.611313868995110921e-01
1.039456714566078244e-01
1.069500668813065658e-01
1.062820741501119270e-01
1.555035433626502650e-01
1.073479305527960115e-01
9.721994729404637159e-02
1.470834984036922255e-01
1.534492599801308421e-01
1.487634993942484052e-01
1.434498358290679232e-01
9.361305036225681109e-02
9.381937152303022887e-02
9.177864955292845683e-02
1.012304290412221336e-01
9.734376583015832973e-02
1.644680860959037427e-01
1.578965101904863666e-01
1.571606349952323622e-01
1.670335547289038547e-01
1.055912102469751257e-01
1.351466812595502054e-01
1.509118917076710253e-01
3.315113397649364912e-02
1.674191643647487682e-01
4.331704524895942793e-02
1.482096385982079600e-01
2.012537312641604903e-01
4.692983202696342226e-02
3.029975258688242384e-02
1.359822206625332930e-01
1.491008537275254064e-01
2.320817727175736034e-01
1.619085398280547816e-01
9.242328344566767828e-02
4.378917753213022040e-02
3.457459441427974262e-02
4.383264092912926568e-02
3.838190508361919578e-02
1.083151180978960404e-01
1.890152195417042214e-01
1.571353039003312302e-01
1.707676431977410703e-01
1.507792235059277897e-01
1.570679282443765146e-01
2.157321360806389587e-01
1.560223293121518473e-01
1.515583877546970715e-01
1.487661283103886845e-01
1.537385132662894838e-01
1.429677813143296061e-01
1.424146501859728797e-01
1.496595522477109919e-01
1.616162488626726179e-01
1.571484109639289251e-01
1.526691035578606470e-01
1.523335691022326133e-01
1.581773187930341218e-01
1.489214685213336442e-01
1.099643720100942634e-01
1.787195005750711052e-01
2.466365505709997193e-03
1.808850014439004339e-01
1.712873860937158266e-01
1.114155543474919796e-01
2.914244316058173800e-01
2.176309650551464525e-01
5.869392459253131716e-02
1.196504511911850310e-01
1.703325841623542780e-01
1.740595600832737788e-01
1.004971635397157032e-01
1.774768834128252204e-01
8.185919925846864287e-02
9.986604247527312850e-02
7.504301879008276610e-02
1.041582407934695531e-01
1.983526695538473383e-01
9.669056586522110919e-03
1.928738733497136759e-01
2.067389936943635764e-01
8.023617402492343176e-02
1.220597239872137085e-01
8.196248192514703212e-02
1.156127454964062939e-01
8.088292824666559744e-02
1.810327122527864152e-01
1.346422447822366031e-01
1.489778924307831875e-01
5.116412838955597397e-01
3.530024557394550455e-01
2.124829481471678660e-01
1.441857540327174114e-01
1.885176975388770104e-01
3.385663670181907614e-01
4.023776395873400191e-01
5.382773594656578009e-01
1.713599106243907655e-01
1.962613619100214146e-01
1.890726471152744392e-01
1.902337202036816222e-01
1.804300646204441416e-01
3.007029571615161267e-01
1.883241298504317041e-01
1.011859660501010366e-01
6.856224024655228622e-01
1.941125156339603142e-01
2.031813904053104969e-01
2.269036490589290966e-01
2.120019854508432278e-01
6.043630040116920732e-01
1.878731861695115135e-01
2.270571707926390403e-01
1.993789635567599638e-01
9.148640636792167158e-02
2.008136653365130975e-01
2.013660963903895207e-01
2.164619979199519095e-01
1.958445985182281357e-01
1.289043094271434542e-01
2.104767187654928984e-01
2.271521575696237027e-01
1.334470116330971068e-01
1.149898876616276405e-01
3.505555737852012604e-02
6.870447531498199978e-02
7.467355984403599434e-02
9.628154154771841056e-02
7.807507322447983233e-02
1.134001118456287038e-01
1.258564657212805638e-01
3.181162399889146675e-02
2.133117907069732311e-01
